"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.3016","0.5589","0.7493","0.8714","0.9369","0.9685","0.991","0.9982"
"myframe_S","E1","15","0.399","0.714","0.8876","0.9602","0.9874","0.996","0.9997","0.9999"
"myframe_S","E1","30","0.5415","0.8613","0.97","0.9948","0.999","0.9999","1","1"
"myframe_S","E1","45","0.6302","0.9256","0.9918","0.9988","0.9999","1","1","1"
"myframe_S","E1","80","0.7873","0.9838","0.9987","1","1","1","1","1"
"myframe_S","E1","130","0.883","0.9987","1","1","1","1","1","1"
"myframe_S","E1","215","0.9546","1","1","1","1","1","1","1"
"myframe_S","E1","360","0.9916","1","1","1","1","1","1","1"
"myframe_S","E1","600","0.9989","1","1","1","1","1","1","1"
"myframe_S","E1","1000","1","1","1","1","1","1","1","1"
