"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","4456.49753447929","494.837912743748","156.105335052774","103.795157201333","67.3358941212561","48.625139639101","36.8770621071121","28.0880812468067","21.9494722327121","17.367783524523"
"3","E2","54.0797974375478","39.9297749586827","27.6755665345701","21.7830186487455","16.0182493294142","12.5856251547742","9.69300747897103","7.57940908280299","5.85589275511064","4.55991334001358"
"4","E3","26.3111942235126","19.7916086447203","13.5920704512732","11.1480446028299","8.38477171467781","6.50697663611888","4.96053138253621","3.86313703516906","3.00195929513482","2.31959148345769"
"5","E4","14.636676503797","12.8469266519076","8.96543733641689","7.59717613980816","5.65142945394159","4.35821271278775","3.39657068520926","2.65039900717442","2.03608491701691","1.59630463497729"
"6","E5","10.9632633416746","8.72262113759188","6.12061547641429","4.99702350786263","3.75561943168134","2.88951100974807","2.25264593264532","1.76115330238604","1.35930642854565","1.03848748051381"
"7","E6","6.77001092136431","5.45637142578657","4.1583929887765","3.35944902406854","2.62090372926058","1.97193794477299","1.56198125852908","1.22309205581615","0.936738635311191","0.724565488715509"
"8","E7","9.07917021902331","6.20799001153712","4.44247787526619","3.64577725758414","2.64502244944976","2.06287816116006","1.57758608239004","1.23235095692406","0.954824178193956","0.741622351484822"
"9","E8","10.7553264528744","7.86201573427143","5.58799228849449","4.5322453631656","3.56797714108076","2.79167506183495","2.20270886718515","1.69422357475903","1.31216772945869","1.02587953568917"
"10","E9","10.8223229322626","8.00283045292839","5.68326858106474","4.68215981477262","3.49590118023918","2.67765083957375","2.10749205888818","1.6438635013043","1.25868984975011","0.993369121927507"
"11","E10","8.32250208673461","6.89390573102576","5.39126974838541","4.2784952594532","3.33572827015277","2.58847483936154","2.05481229779825","1.60025787820862","1.22975443088247","0.960048180131357"
"12","E11","9.63723268511295","7.87848286750529","5.73014163953013","4.63280238140381","3.48521013159827","2.78465794377464","2.16508205772646","1.67142933641387","1.31188535558661","1.02023641062825"
"13","E12","10.9420024544405","9.57836480489808","6.79865513461012","5.78709832786092","4.29983396093714","3.37625865870901","2.64756831060714","2.09119985033546","1.62405315994799","1.27610779042684"
"14","E13","19.2290828356449","14.6761206724071","10.4126503971057","8.39807812646618","6.25547439080422","4.99028030364941","3.79572257091437","3.01970672932907","2.37474640092036","1.90151054255381"
"15","E14","35.0293099911292","26.3041500474556","18.3156206660524","14.6177866618982","11.0686154439251","8.65567981361649","6.66343702674157","5.21338315211542","4.14491096896568","3.32383303239781"
"16","E15","17863172072.7106","390.982257752003","42.7319486239383","32.4165484269733","23.2536577571868","18.3251715458569","14.957430970328","12.5027159495338","10.9707008502245","10.1620747094418"
"17","E16","36.0764866570129","19.9982896934029","14.116801554784","12.1622714265106","6.86697688526799","6.97949090804397","4.82002700013044","3.71114314824601","2.80127868802502","2.16581974368017"
