"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E1","10","0.0248","0.05","0.0725","0.0987","0.1276","0.1523","0.2051","0.2701"
"myframe_S","E1","15","0.0305","0.0581","0.091","0.1205","0.1516","0.1815","0.254","0.3296"
"myframe_S","E1","30","0.0404","0.0845","0.1268","0.1644","0.2116","0.26","0.3523","0.4559"
"myframe_S","E1","45","0.0528","0.1095","0.1663","0.2229","0.2802","0.3346","0.4573","0.5709"
"myframe_S","E1","80","0.0685","0.1399","0.2151","0.2888","0.3634","0.4337","0.573","0.7002"
"myframe_S","E1","130","0.095","0.1902","0.2746","0.3656","0.4527","0.5398","0.6952","0.8092"
"myframe_S","E1","215","0.1163","0.2287","0.343","0.4531","0.5581","0.6561","0.8088","0.9022"
"myframe_S","E1","360","0.1474","0.2931","0.4318","0.5654","0.6886","0.784","0.9102","0.9619"
"myframe_S","E1","600","0.1813","0.364","0.5319","0.6805","0.7977","0.8842","0.9692","0.991"
"myframe_S","E1","1000","0.2247","0.4428","0.6352","0.7898","0.9012","0.9631","0.9942","0.9988"
"myframe_S","E2","10","0.0451","0.0927","0.1356","0.1854","0.23","0.2755","0.3688","0.4668"
"myframe_S","E2","15","0.0576","0.1188","0.1777","0.2379","0.2979","0.3536","0.4664","0.5697"
"myframe_S","E2","30","0.0795","0.162","0.24","0.3234","0.3957","0.4666","0.6027","0.708"
"myframe_S","E2","45","0.1011","0.1979","0.2929","0.3912","0.4813","0.5592","0.6967","0.7901"
"myframe_S","E2","80","0.1324","0.2644","0.3917","0.5061","0.6058","0.6955","0.8147","0.882"
"myframe_S","E2","130","0.1628","0.317","0.4659","0.5887","0.6965","0.782","0.879","0.9324"
"myframe_S","E2","215","0.2129","0.4135","0.5821","0.7155","0.8142","0.8788","0.9418","0.9748"
"myframe_S","E2","360","0.2757","0.5016","0.6823","0.8081","0.8903","0.9362","0.9772","0.9922"
"myframe_S","E2","600","0.3353","0.6028","0.7858","0.8956","0.9496","0.9778","0.9967","0.9996"
"myframe_S","E2","1000","0.4073","0.6971","0.8715","0.9533","0.9858","0.9947","0.9999","1"
"myframe_S","E3","10","0.073","0.1432","0.2121","0.2869","0.3598","0.425","0.5517","0.6663"
"myframe_S","E3","15","0.0899","0.1823","0.2744","0.3607","0.4418","0.5215","0.6554","0.7588"
"myframe_S","E3","30","0.117","0.2343","0.3467","0.4552","0.5519","0.6382","0.7661","0.8501"
"myframe_S","E3","45","0.1506","0.3015","0.4368","0.5523","0.6517","0.7374","0.8595","0.9192"
"myframe_S","E3","80","0.1934","0.3788","0.5345","0.6674","0.773","0.8488","0.9339","0.9675"
"myframe_S","E3","130","0.2372","0.4622","0.6441","0.7786","0.8696","0.9219","0.972","0.9922"
"myframe_S","E3","215","0.3055","0.565","0.755","0.8687","0.9328","0.9679","0.9937","0.9991"
"myframe_S","E3","360","0.3828","0.681","0.8523","0.9394","0.9769","0.9914","0.9994","1"
"myframe_S","E3","600","0.4599","0.7796","0.9277","0.9807","0.9965","0.9993","1","1"
"myframe_S","E3","1000","0.5541","0.869","0.9742","0.9964","0.9995","1","1","1"
"myframe_S","E4","10","0.0872","0.1798","0.2641","0.3502","0.429","0.5072","0.6435","0.7552"
"myframe_S","E4","15","0.1109","0.2245","0.3404","0.4427","0.5371","0.6274","0.76","0.8495"
"myframe_S","E4","30","0.1496","0.2954","0.4372","0.5623","0.6722","0.7557","0.872","0.9334"
"myframe_S","E4","45","0.1913","0.3703","0.5269","0.6612","0.7672","0.8485","0.938","0.9728"
"myframe_S","E4","80","0.2432","0.4682","0.6463","0.781","0.8728","0.9304","0.9793","0.9932"
"myframe_S","E4","130","0.3138","0.5765","0.7658","0.8854","0.9453","0.9729","0.9946","0.9991"
"myframe_S","E4","215","0.3911","0.6861","0.8609","0.9483","0.9822","0.9939","0.9998","1"
"myframe_S","E4","360","0.4841","0.7987","0.9429","0.9876","0.9973","0.9994","1","1"
"myframe_S","E4","600","0.5769","0.8922","0.9841","0.9977","0.9999","1","1","1"
"myframe_S","E4","1000","0.6803","0.9514","0.9965","1","1","1","1","1"
"myframe_S","E5","10","0.0976","0.1983","0.2974","0.3933","0.4845","0.5658","0.7079","0.8196"
"myframe_S","E5","15","0.1239","0.2435","0.3613","0.4706","0.5691","0.6616","0.8062","0.8911"
