"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E14","600","0.9986","1","1","1","1","1","1","1"
"myframe_S","E14","1000","1","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.2366","0.4557","0.6419","0.7906","0.8951","0.9608","0.998","0.9998"
"myframe_S","E15","15","0.356","0.6603","0.8602","0.9623","0.9949","0.9995","1","1"
"myframe_S","E15","30","0.4286","0.7519","0.93","0.9887","0.9998","1","1","1"
"myframe_S","E15","45","0.5598","0.8799","0.9848","0.9994","1","1","1","1"
"myframe_S","E15","80","0.6886","0.9603","0.998","1","1","1","1","1"
"myframe_S","E15","130","0.7962","0.9907","1","1","1","1","1","1"
"myframe_S","E15","215","0.8937","0.9992","1","1","1","1","1","1"
"myframe_S","E15","360","0.9675","1","1","1","1","1","1","1"
"myframe_S","E15","600","0.9944","1","1","1","1","1","1","1"
"myframe_S","E15","1000","0.9998","1","1","1","1","1","1","1"
"myframe_S","E16","10","0.2275","0.4428","0.6312","0.7841","0.8893","0.9591","0.9967","0.999"
"myframe_S","E16","15","0.2428","0.471","0.6592","0.8078","0.9117","0.9677","0.9985","1"
"myframe_S","E16","30","0.4136","0.7318","0.9159","0.9851","0.999","1","1","1"
"myframe_S","E16","45","0.4764","0.8139","0.9602","0.9965","1","1","1","1"
"myframe_S","E16","80","0.594","0.9139","0.9895","0.9996","1","1","1","1"
"myframe_S","E16","130","0.7411","0.9768","0.9997","1","1","1","1","1"
"myframe_S","E16","215","0.849","0.9958","1","1","1","1","1","1"
"myframe_S","E16","360","0.9354","0.9997","1","1","1","1","1","1"
"myframe_S","E16","600","0.9819","1","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9982","1","1","1","1","1","1","1"
