"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","2137.23272241925","567.242117069743","161.927358751501","103.660993308259","65.9381492964866","48.5894075264788","36.7065410197963","28.2625747966156","21.9733974529871","17.4953602255672"
"3","E2","55.8852268070527","41.3544100651988","27.8798757782231","21.7835407467599","16.259289291458","12.639703061115","9.73257957015596","7.32161332165341","5.76184274124692","4.50963711633679"
"4","E3","23.5383820023587","18.0458169431265","12.8433895086061","10.3980969296398","7.79693222805826","6.07036279393849","4.7849297675694","3.65362510779427","2.81681775264344","2.17313778386384"
"5","E4","14.6603330416142","11.4256358231202","8.27670188784008","6.70034832023411","5.00489116152008","3.93223895862482","3.0150847771353","2.33906474606404","1.79091387031285","1.38774022369934"
"6","E5","9.06103129713885","6.97946298273949","4.93923353371392","3.98793998081453","2.94894070109958","2.30191826191227","1.83099159083112","1.38982002967168","1.07243774032557","0.844037409147027"
"7","E6","6.21935786795866","4.93204210928152","3.48178311328395","2.79269751760845","2.12830165271579","1.67588067563657","1.31564507383917","1.01449098417911","0.773099638947996","0.58986136568032"
"8","E7","8.09791012757386","6.18429894498099","4.74362471004502","3.69661958159504","2.80362542399119","2.19456218355977","1.72488198405673","1.31953580896073","1.02162698643383","0.804820777568925"
"9","E8","11.2817956835285","8.76106938408691","6.78184271408539","5.23699350219989","3.98561473947683","3.13144159413966","2.43913847975102","1.90025241486473","1.4843424024942","1.15808650755293"
"10","E9","135.687305643495","82.5082638368018","43.7810956330324","32.816665899217","23.2787304769142","18.3053058196482","14.9161921260014","12.6517687048396","10.9891963728884","10.1343623904354"
"11","E10","36.8113015798607","28.0265205647374","18.5029743522127","14.9768639638037","11.0548730117715","8.77296177756099","6.95692445304425","5.45469620204965","4.48755945750005","3.66310749995673"
"12","E11","16.2479992587393","12.7135073645284","9.41795553065309","7.58388916231793","5.99222618210264","4.50030356713227","3.5427732559543","2.81164463142379","2.1998633646827","1.7746383164169"
"13","E12","9.89850250772636","8.0494598865696","5.76675386223557","4.7202233482496","3.59733226338264","2.83812991729447","2.2007773185802","1.68554346400464","1.33191401585633","1.03570947625572"
"14","E13","7.28994372591682","5.94945097277989","4.24187743955575","3.48107510742707","2.65691423331445","2.09300156556543","1.62438940098354","1.25756614373611","0.993949512237075","0.758932467733315"
"15","E14","6.66170610325921","5.63467905711608","3.92411005935885","3.28032864391452","2.5168351322392","1.96824378073841","1.53822966319799","1.1892953328721","0.922437847624695","0.713552662780401"
"16","E15","7.32719379001027","6.27088350397596","4.50805193686151","3.64901006707608","2.74848970995696","2.14033878556214","1.66447109072434","1.27959773948982","1.00227053459674","0.769659212055029"
"17","E16","8.13884995963006","6.69687017533739","5.04562501505503","3.95544181606341","2.98903969854351","2.38203682968885","1.84054953152959","1.42507958141315","1.09747348435971","0.844708551296293"
