"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","3224.71989612317","628.226752316484","155.720352365956","104.222404093162","68.126942580941","48.9886276174476","37.4065729498173","27.142543388525","21.8686202110086","17.5210505009869"
"3","E2","52.7883930222196","39.2395552723206","27.037123622105","21.6293736151118","16.3053169803231","12.5333424858887","9.69294801543323","7.46256560172171","5.84953303513266","4.52623037040344"
"4","E3","26.5047766197928","19.8898483377072","13.7113599596572","11.1325834153474","8.24974052822479","6.51362625850467","5.0011628873264","3.8878643627972","3.00298781735531","2.32897258696281"
"5","E4","15.0774828460755","12.8895471137402","9.1692562008917","7.65386824322476","5.64226524054891","4.37518400639698","3.38771940462997","2.66696673081108","2.04847435321145","1.58982382857714"
"6","E5","10.7349945185173","8.6387611013395","6.14714937608192","5.00169846431472","3.72350591475752","2.94434924463594","2.26239882675559","1.75688181018854","1.35005062267398","1.04234871997515"
"7","E6","6.65153479806642","5.50255037283773","4.18751599027411","3.35161664816848","2.62615829206268","2.00994360070247","1.57068930172474","1.1966215759572","0.944848703875276","0.724673172941193"
"8","E7","8.9492767391166","6.2870923001497","4.44078452362159","3.64391996511404","2.69242901287145","2.01284590570719","1.57631843110024","1.24933329056816","0.940963894052302","0.747567198707593"
"9","E8","10.6055996730886","7.74972424280131","5.55442397067717","4.55218634917164","3.53558453479607","2.81828520862262","2.18826551540988","1.70041798116801","1.31204995732807","1.00857930300666"
"10","E9","10.8487935390868","7.90578312202706","5.64522628475434","4.67977308774629","3.47503505812483","2.66306868776035","2.08767092903936","1.63163722484619","1.25101097106079","0.980848399041674"
"11","E10","8.20848496422323","6.73062120163721","5.34356936545552","4.22408225884828","3.36906988465834","2.58734266107176","2.03360202681908","1.56690581496157","1.25463109044402","0.967678374046805"
"12","E11","9.57168345413226","8.0245552728497","5.69018143004874","4.66507463310443","3.53229080945494","2.77389634540685","2.15721736655981","1.68335270400703","1.28918294912508","1.03709662642304"
"13","E12","11.0115790841619","9.47262013855774","6.87998376810137","5.81913288618453","4.31446129058383","3.39577450446221","2.6834798375272","2.06165795655038","1.62858686292587","1.28695904556851"
"14","E13","19.1244928836516","14.5445650645269","10.2266099918709","8.41211631114847","6.17545725798548","4.95273192911862","3.87807564198888","3.00658072095704","2.4234735765218","1.87677975490976"
"15","E14","35.9602152320083","26.3661372330892","18.4505090206008","14.7007651485217","10.8624422517096","8.51807449720835","6.73860626857464","5.22733229617712","4.13344762055819","3.37103453658"
"16","E15","33233.7616275684","246.977246119073","42.6733184345909","32.0104913626435","23.439192338227","18.442319952365","14.9638694850238","12.3968775322946","10.9430963166001","10.1881610726294"
"17","E16","36.0848011736803","20.1259820757016","14.2199277870031","12.1756195481305","6.87319985870238","6.82672441883575","4.81789543425682","3.6899048377862","2.81126052815405","2.17383477467542"
