"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E11","10","0.3201","0.5981","0.792","0.9048","0.9619","0.986","0.9984","0.9999"
"myframe_S","E11","15","0.3797","0.6793","0.8649","0.9522","0.9866","0.9971","0.9999","1"
"myframe_S","E11","30","0.5166","0.8373","0.9639","0.9959","0.9998","1","1","1"
"myframe_S","E11","45","0.6094","0.9116","0.9888","0.9991","1","1","1","1"
"myframe_S","E11","80","0.7392","0.9761","0.9993","1","1","1","1","1"
"myframe_S","E11","130","0.8487","0.9962","1","1","1","1","1","1"
"myframe_S","E11","215","0.9358","0.9997","1","1","1","1","1","1"
"myframe_S","E11","360","0.9829","1","1","1","1","1","1","1"
"myframe_S","E11","600","0.9987","1","1","1","1","1","1","1"
"myframe_S","E11","1000","0.9999","1","1","1","1","1","1","1"
"myframe_S","E12","10","0.28","0.5273","0.7199","0.8562","0.9316","0.972","0.9965","0.9999"
"myframe_S","E12","15","0.322","0.6035","0.7967","0.9054","0.9634","0.9879","0.9987","1"
"myframe_S","E12","30","0.4435","0.751","0.9159","0.9793","0.9965","0.9992","1","1"
"myframe_S","E12","45","0.5023","0.8299","0.961","0.9939","0.9994","0.9999","1","1"
"myframe_S","E12","80","0.6454","0.9338","0.9943","0.9994","1","1","1","1"
"myframe_S","E12","130","0.7654","0.9789","0.9993","1","1","1","1","1"
"myframe_S","E12","215","0.8604","0.996","1","1","1","1","1","1"
"myframe_S","E12","360","0.9491","1","1","1","1","1","1","1"
"myframe_S","E12","600","0.9861","1","1","1","1","1","1","1"
"myframe_S","E12","1000","0.998","1","1","1","1","1","1","1"
"myframe_S","E13","10","0.169","0.3341","0.4851","0.6175","0.721","0.8016","0.9042","0.954"
"myframe_S","E13","15","0.2133","0.4225","0.6001","0.7346","0.8352","0.9028","0.9672","0.9889"
"myframe_S","E13","30","0.3102","0.5731","0.7588","0.8805","0.9454","0.9758","0.9951","0.9989"
"myframe_S","E13","45","0.3687","0.6596","0.8414","0.9424","0.9821","0.9942","0.9988","1"
"myframe_S","E13","80","0.4841","0.8048","0.9436","0.9884","0.9981","0.9996","1","1"
"myframe_S","E13","130","0.5889","0.8874","0.9837","0.9978","0.9999","1","1","1"
"myframe_S","E13","215","0.6976","0.9545","0.9973","0.9999","0.9999","1","1","1"
"myframe_S","E13","360","0.8154","0.9898","0.9998","1","1","1","1","1"
"myframe_S","E13","600","0.9026","0.9988","1","1","1","1","1","1"
"myframe_S","E13","1000","0.9657","0.9999","1","1","1","1","1","1"
"myframe_S","E14","10","0.1013","0.2044","0.3032","0.3972","0.4917","0.566","0.7016","0.7948"
"myframe_S","E14","15","0.1309","0.2541","0.3757","0.4899","0.5857","0.6768","0.807","0.8811"
"myframe_S","E14","30","0.1865","0.3511","0.5062","0.6321","0.7428","0.8212","0.912","0.9537"
"myframe_S","E14","45","0.2179","0.4262","0.6022","0.7326","0.8337","0.899","0.961","0.984"
"myframe_S","E14","80","0.2949","0.55","0.7341","0.8579","0.93","0.9656","0.9918","0.9979"
