"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","8907.83840174595","987.119989235695","105.326312841063","69.8236059684186","41.9188403156897","30.0099267338446","22.5013520303308","16.8084433387515","12.5722014335649","9.83929659487518"
"3","E2","39.3016336162938","27.4346295405109","17.8161677568581","13.8227472077539","10.2570544017859","7.83578482555564","6.11514872384549","4.70907963495436","3.69126795216144","2.73669997539053"
"4","E3","12.6281105719685","9.67843405067038","6.95636664930653","5.51712842488444","4.0928327448027","3.14967285229803","2.4679850855342","1.91194200476402","1.47262069979063","1.15900374268408"
"5","E4","6.21127711472552","4.88384795113537","3.51842176072827","2.83027118676316","2.14184893287539","1.65505050173551","1.29235097676655","1.01449845724698","0.791436012718892","0.615380022212547"
"6","E5","9.61482042211177","8.26891932882694","5.99256601256209","5.04622900501902","3.73885878109893","2.93293332061971","2.33713797489576","1.82409557667589","1.42670082673429","1.13638800540169"
"7","E6","16.5939272143775","13.140735590095","9.3101190478211","7.72864862985773","5.85393453212923","4.54840702328443","3.59795599629426","2.81054269234429","2.20186031388967","1.74832962358635"
"8","E7","21.691525908936","16.2964679313356","12.6997975537126","10.2986376839787","7.62522575170719","5.99214358889931","4.72118450537166","3.6093768679629","2.84964135988242","2.23003921012146"
"9","E8","26.5897091201386","21.2252703458347","16.0105803635185","12.9203426284185","9.75714116313695","7.68608913971936","5.98810094314342","4.61718510644795","3.62236613340034","2.93257236017989"
"10","E9","1051.69392947728","396.306340903346","121.032827726272","76.9084406664246","47.8511015875801","34.4557325158434","26.5147570859772","20.316331660703","15.8174604210077","12.7093085455993"
"11","E10","126.406380581816","76.649436896947","46.1419655031093","36.1527827477376","25.5712804964785","20.3828416647741","15.5434526764966","12.6146704071946","10.494819124876","8.86438787259161"
"12","E11","44.1980013090465","32.9397803237661","23.7268901194245","18.8849420825107","13.857350747808","10.9083939240034","8.63390326710561","6.70971032570516","5.28350549929496","4.18184504189678"
"13","E12","27.9328103792774","21.8867068765196","15.8232060835531","12.5343710768241","9.72630867165969","7.6097052356774","5.87913052350299","4.55755943268561","3.48012156662072","2.7338031411165"
"14","E13","21.2146614486071","17.5910784366689","12.5077547734767","10.1802184382569","7.77805515883568","6.13383102469793","4.69507517006556","3.65219769557986","2.8722313682339","2.22301437995541"
"15","E14","16.0775540727145","15.429540464052","11.566424565985","9.48790143342838","7.27822861387831","5.80044476398577","4.51887599924021","3.52438154134263","2.7433186444038","2.122337783029"
"16","E15","14.8475034499828","16.1411890749136","12.1577896452417","10.0804044392881","7.78194948369031","5.96604254037609","4.72239776911129","3.72336447499084","2.83760250609293","2.20182719652981"
"17","E16","16.8632415915984","13.0579858165773","12.5490415594546","10.5085558456493","8.20307742489826","6.48713870313019","5.08656787254983","3.94244771041406","3.07277920979657","2.38410434758415"
