"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E8","130","0.397","0.7032","0.8805","0.9618","0.9898","0.9982","1","1"
"myframe_S","E8","215","0.4933","0.8181","0.955","0.992","0.9992","1","1","1"
"myframe_S","E8","360","0.6086","0.9179","0.9892","0.9993","1","1","1","1"
"myframe_S","E8","600","0.7302","0.9741","0.9982","1","1","1","1","1"
"myframe_S","E8","1000","0.8281","0.9925","1","1","1","1","1","1"
"myframe_S","E9","10","0.0242","0.0516","0.0742","0.0977","0.1241","0.1523","0.206","0.2672"
"myframe_S","E9","15","0.0284","0.0578","0.0906","0.1196","0.1529","0.186","0.2555","0.3324"
"myframe_S","E9","30","0.0423","0.0853","0.1322","0.1771","0.2225","0.2694","0.3676","0.474"
"myframe_S","E9","45","0.0542","0.1109","0.1655","0.2208","0.2813","0.3384","0.4512","0.566"
"myframe_S","E9","80","0.0721","0.1431","0.2203","0.2934","0.3649","0.4338","0.5738","0.6985"
"myframe_S","E9","130","0.0951","0.1894","0.2816","0.3698","0.4578","0.5479","0.7056","0.82"
"myframe_S","E9","215","0.1136","0.227","0.3444","0.4541","0.5592","0.6537","0.8066","0.9006"
"myframe_S","E9","360","0.146","0.2842","0.4299","0.5628","0.6741","0.7784","0.9106","0.9646"
"myframe_S","E9","600","0.1844","0.3588","0.527","0.6804","0.8001","0.8906","0.9723","0.9911"
"myframe_S","E9","1000","0.2269","0.4405","0.6373","0.7946","0.8997","0.961","0.9961","0.9989"
"myframe_S","E10","10","0.0462","0.0986","0.1487","0.1969","0.2444","0.2924","0.3945","0.5042"
"myframe_S","E10","15","0.0622","0.1277","0.1885","0.251","0.309","0.3681","0.491","0.5996"
"myframe_S","E10","30","0.0888","0.173","0.2551","0.339","0.4236","0.4974","0.6272","0.7286"
"myframe_S","E10","45","0.11","0.2114","0.3099","0.4072","0.495","0.574","0.7005","0.7859"
"myframe_S","E10","80","0.1394","0.2788","0.403","0.5232","0.6203","0.7034","0.815","0.877"
"myframe_S","E10","130","0.1719","0.3351","0.484","0.6116","0.7122","0.7821","0.8751","0.9283"
"myframe_S","E10","215","0.2203","0.4205","0.5839","0.7173","0.8082","0.8712","0.9426","0.9737"
"myframe_S","E10","360","0.2703","0.5028","0.6749","0.7999","0.8771","0.9261","0.9759","0.9931"
"myframe_S","E10","600","0.3094","0.5683","0.7541","0.8637","0.934","0.9686","0.9949","0.9995"
"myframe_S","E10","1000","0.3441","0.6334","0.8228","0.9269","0.9752","0.9936","0.9996","1"
"myframe_S","E11","10","0.0823","0.1682","0.2498","0.3338","0.4133","0.4983","0.6389","0.7442"
"myframe_S","E11","15","0.1064","0.2117","0.3122","0.4119","0.5078","0.5945","0.7393","0.8245"
"myframe_S","E11","30","0.1365","0.2751","0.4094","0.535","0.6372","0.7231","0.8457","0.9051"
"myframe_S","E11","45","0.1738","0.3365","0.4914","0.6275","0.7333","0.8176","0.9124","0.9511"
"myframe_S","E11","80","0.2388","0.4488","0.6292","0.7595","0.8528","0.9143","0.9679","0.9868"
"myframe_S","E11","130","0.2956","0.5481","0.736","0.86","0.9279","0.9627","0.991","0.9977"
"myframe_S","E11","215","0.3632","0.6556","0.8432","0.9296","0.9704","0.9856","0.9984","0.9995"
"myframe_S","E11","360","0.4526","0.7729","0.9235","0.9778","0.9941","0.9988","0.9999","1"
"myframe_S","E11","600","0.5538","0.8712","0.9711","0.994","0.9993","1","1","1"
"myframe_S","E11","1000","0.664","0.9382","0.9929","0.9996","0.9999","1","1","1"
"myframe_S","E12","10","0.1132","0.2234","0.3377","0.4504","0.55","0.6401","0.7866","0.8663"
"myframe_S","E12","15","0.1427","0.2917","0.429","0.5517","0.6587","0.7489","0.8685","0.9264"
"myframe_S","E12","30","0.2037","0.3917","0.5531","0.696","0.8063","0.8788","0.949","0.9804"
"myframe_S","E12","45","0.2508","0.4818","0.674","0.8109","0.892","0.9395","0.9818","0.9932"
"myframe_S","E12","80","0.3207","0.5901","0.7842","0.9013","0.959","0.9839","0.9965","0.9994"
"myframe_S","E12","130","0.3935","0.7079","0.8872","0.9655","0.9899","0.9974","0.9997","0.9999"
"myframe_S","E12","215","0.5073","0.8225","0.9571","0.9914","0.9986","1","1","1"
"myframe_S","E12","360","0.6245","0.9176","0.9893","0.9987","1","1","1","1"
