"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E15","1000","0.8884","0.9977","1","1","1","1","1","1"
"myframe_S","E16","10","0.0599","0.1171","0.1753","0.2382","0.3044","0.3671","0.4883","0.6078"
"myframe_S","E16","15","0.109","0.2168","0.3128","0.4092","0.5067","0.5914","0.7475","0.861"
"myframe_S","E16","30","0.142","0.286","0.4137","0.5389","0.6525","0.7527","0.9005","0.9681"
"myframe_S","E16","45","0.1628","0.3255","0.4694","0.6042","0.7208","0.8201","0.9406","0.986"
"myframe_S","E16","80","0.2537","0.4957","0.7006","0.8463","0.9406","0.9861","1","1"
"myframe_S","E16","130","0.2567","0.4983","0.7053","0.8599","0.9464","0.9879","1","1"
"myframe_S","E16","215","0.343","0.6355","0.845","0.9604","0.9954","1","1","1"
"myframe_S","E16","360","0.4517","0.7813","0.9461","0.9932","0.9997","1","1","1"
"myframe_S","E16","600","0.572","0.8988","0.9881","1","1","1","1","1"
"myframe_S","E16","1000","0.6918","0.9679","0.999","1","1","1","1","1"
