"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","26527147069.27","10567.7451532971","109.857269735684","65.9789550622086","41.8632478021731","29.8615788854314","22.3416558721211","16.7331177211997","12.7649124013923","9.72506226995254"
"3","E2","37.0205491519773","27.6348302760226","17.7071813914342","14.0103637218727","10.1281631771151","7.85549473619661","6.00894424646897","4.73243086078295","3.64192643284322","2.82646097079853"
"4","E3","12.7170402893025","9.80944409744199","6.9708922212199","5.51846590851752","4.09446752223595","3.20460730902957","2.47009114387151","1.94220416578076","1.4731669079115","1.15354859577725"
"5","E4","6.26337182914744","4.86174108991606","3.49787776059847","2.80842017011878","2.12410442278697","1.66745680950243","1.29294888786132","1.0056256827382","0.778946208726577","0.610359127103926"
"6","E5","9.56579299454574","8.28290297821267","6.02374394014784","5.04425161126415","3.78543370087852","2.95529439714804","2.28727061850553","1.79951790097917","1.43009321012833","1.13939080240733"
"7","E6","16.3958219668226","13.1567718159316","9.37201271662921","7.6078893312282","5.81289694768851","4.52913061141438","3.61883993711324","2.80232447824096","2.2091958266694","1.76779958638386"
"8","E7","21.8427596642016","16.4907744176387","12.5716617786001","10.3326717043373","7.51946007742764","6.07152479672306","4.63303331500982","3.63977589855422","2.84043857621386","2.21833995046813"
"9","E8","26.6853078620255","21.2578190791846","16.0377928614359","12.6690093388703","9.59778456012878","7.64370643489682","5.94953923859628","4.64105076781829","3.60283757842313","2.87772449674667"
"10","E9","9368.95950043251","393.560986173834","121.561053945803","75.9896790215075","49.1849518488028","35.4203089281614","26.6797018364606","20.2670149885225","15.8792321162025","12.6714317027356"
"11","E10","124.131030666788","74.9610962371911","45.885950243441","35.1887146365601","25.9654034355586","20.2854423223016","16.1082758109787","12.5983082815472","10.4133941868275","8.87583989346257"
"12","E11","43.5657245604151","33.0733234347712","23.409934518172","18.607501973462","14.4911885359897","11.0228769542737","8.55551001845909","6.72252353791079","5.26137629949166","4.18680342946728"
"13","E12","27.6888809613853","21.7015184223543","15.4905162346221","12.6370550261026","9.72215513862508","7.51645380547586","5.9055568648168","4.49877045954637","3.51507807192442","2.71638223480488"
"14","E13","21.1020183006028","17.4452139582362","12.705847510136","10.3339790095216","7.77666976770411","6.15361203212608","4.78395941025721","3.71654469294643","2.81001535201668","2.2121501805214"
"15","E14","16.1638168844653","15.3434724279831","11.4250140969321","9.50388518715534","7.30922174554981","5.77155893111231","4.55109576106451","3.4986353723958","2.70058813635663","2.06596542952725"
"16","E15","14.9566810799897","16.1430634417639","12.2186171850758","10.108795757279","7.7383498066681","5.97073295689482","4.75174524625256","3.69959765743572","2.8331962561627","2.17394775350526"
"17","E16","16.982691358632","13.0767590057967","12.7328780475742","10.6229902297273","8.12051874711638","6.4432057739476","5.06918208557802","3.87629930792544","3.02956134455219","2.35006737767282"
