"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1","Est","10","15","30","45","80","130","215","360","600","1000"
"2","E1","99149.4326918047","1089.20062388327","257.080155569169","150.855616726052","88.1400295538984","63.0377945903847","44.8544196660336","33.6389176026965","25.3620870351973","19.6682790705259"
"3","E2","90.6708689496705","61.9203342173292","40.0626302661575","31.3345823296438","22.6739650139681","17.6041463890568","13.682346411291","10.4121220831719","8.05032829423003","6.23476326378561"
"4","E3","38.3947931397555","29.0458128630798","20.4646633435709","16.2445472872017","12.2177899727103","9.5444679141933","7.43379157866245","5.75588252314809","4.47189739029275","3.50500626588151"
"5","E4","25.3880460414759","19.7408705106249","13.9798432104049","11.0050900402069","8.31196263256984","6.54502515041347","5.10457499002828","3.9180728560972","3.0076838216973","2.30263203964901"
"6","E5","19.0715761487304","14.5337286684429","9.85656606886907","8.08138120804542","6.03064446994876","4.69354649683694","3.66529842224998","2.80806498038767","2.20048974648686","1.69564166796877"
"7","E6","12.2744882767698","10.2889968130933","6.84744248639676","5.57665881443643","4.16959255448542","3.27955346016893","2.57311248688032","1.96712748646262","1.51997021712231","1.18188067925731"
"8","E7","7.58826240778483","6.4256067053306","4.60373054257124","3.74493117377638","2.79584972880412","2.16634286141044","1.70791502298141","1.32257753609409","1.02162492468349","0.795916337361789"
"9","E8","6.31007990159902","4.91507862861368","3.48221953038219","2.87889823315598","2.14371864336335","1.70185213463743","1.31324860101969","1.01786420201269","0.794595904717402","0.609043943077555"
"10","E9","55.2622699187419","30.396696502748","16.897807080394","12.7249698753478","9.24356319701022","7.10999408652995","5.5333191019895","4.18708424538895","3.21762707767564","2.50055778844968"
"11","E10","10.8780820593734","8.30237051617243","5.5508663765599","4.45076101445374","3.31358617520156","2.58155668365085","2.00489673423771","1.54782201824017","1.19416836138648","0.944351350621906"
"12","E11","5.62044902493173","4.41839797730974","3.16779774480782","2.58335555882456","1.90774971423417","1.5257455520852","1.16022843750901","0.904587108942761","0.702422752848027","0.539821388564762"
"13","E12","6.37607527955056","4.78042485185764","3.6076605428925","2.8890135257125","2.21761783682204","1.7431957890177","1.34005061206876","1.03940277275234","0.810087556954996","0.631899780336151"
"14","E13","7.78725097423232","6.64364863849144","4.64513878586715","3.78412978983938","2.9049277418508","2.21197342789963","1.74090200920613","1.33350451654859","1.03874161912813","0.794672188828372"
"15","E14","12.3059248832786","7.96860662112738","5.94986317901325","4.77736034466596","3.42522477203188","2.70892047599121","2.10561457033848","1.63465350521668","1.25989391349774","0.961107633995635"
"16","E15","12.6623365482494","7.99481629777002","6.79961154541374","5.13521173101477","3.928097302452","3.08372472890155","2.41890167173686","1.86809704138444","1.48916923962632","1.13314723832944"
"17","E16","12.7339499134748","12.2018632693356","7.07729033767841","6.10899254515015","4.70535252209818","3.515477139791","2.78030810520805","2.1639664950919","1.65258226542839","1.26372039512987"
